attribute,mean,max,min
pubchem_f756,0.07838616714697406,1.0,0.0
anilide_n_para_subs,0.015561959654178675,1.0,0.0
pubchem_f379,0.05244956772334294,1.0,0.0
filter_bridged_rings_55_heterocyclic,0.02190201729106628,1.0,0.0
benzo-14-diazepine,0.00345821325648415,1.0,0.0
sulfide,0.05994236311239193,1.0,0.0
pubchem_f711,0.6553314121037463,1.0,0.0
C ONS bond,0.9631123919308358,1.0,0.0
maccs_322_065,0.02824207492795389,1.0,0.0
pattern_c32,0.9717579250720461,1.0,0.0
pattern_c33,0.9717579250720461,1.0,0.0
pattern_c15,0.9717579250720461,1.0,0.0
chiral_center_specified,0.9717579250720461,1.0,0.0
maccs_k036,0.04610951008645533,1.0,0.0
pattern_c8,0.9798270893371758,1.0,0.0
maccs_322_016,0.9798270893371758,1.0,0.0
maccs_k112,0.9394812680115274,1.0,0.0
pattern_c161,0.15619596541786743,1.0,0.0
pattern_c29,0.15273775216138327,1.0,0.0
phosphate monoester,0.020172910662824207,1.0,0.0
pubchem_f154,0.04956772334293948,1.0,0.0
n_in_aromatic_5_ring,0.08069164265129683,1.0,0.0
pattern_c243,0.019596541786743516,1.0,0.0
pattern_c17,0.04899135446685879,1.0,0.0
pubchem_f546,0.2397694524495677,1.0,0.0
pubchem_f200,0.15043227665706052,1.0,0.0
pubchem_f413,0.08242074927953891,1.0,0.0
pubchem_f449,0.0484149855907781,1.0,0.0
pubchem_f708,0.0484149855907781,1.0,0.0
dialkylether,0.07896253602305475,1.0,0.0
imidolactam,0.035734870317002884,1.0,0.0
pubchem_f158,0.018443804034582133,1.0,0.0
mixed_anhydride,0.018443804034582133,1.0,0.0
n-acyl-aliphatic alpha-amino-acid,0.018443804034582133,1.0,0.0
maccs_k155,0.8518731988472622,1.0,0.0
maccs_k109,0.330835734870317,1.0,0.0
maccs_k165,0.8276657060518732,1.0,0.0
cyclic,0.8276657060518732,1.0,0.0
pubchem_f119,0.017867435158501442,1.0,0.0
maccs_k016,0.017867435158501442,1.0,0.0
pubchem_f819,0.2570605187319885,1.0,0.0
pubchem_f704,0.07780979827089338,1.0,0.0
pubchem_f658,0.21902017291066284,1.0,0.0
pubchem_f586,0.21902017291066284,1.0,0.0
pubchem_f377,0.24322766570605187,1.0,0.0
maccs_k116,0.5083573487031701,1.0,0.0
hemiacetal,0.01729106628242075,1.0,0.0
macrocycle_r12_r40,0.01729106628242075,1.0,0.0
epoxide,0.01729106628242075,1.0,0.0
ewg,0.09510086455331412,1.0,0.0
aldehyde,0.03400576368876081,1.0,0.0
tertiary alcohol,0.06685878962536022,1.0,0.0
maccs_k114,0.23861671469740633,1.0,0.0
pattern_c317,0.016714697406340056,1.0,0.0
sugar_pattern_2_reducing,0.016714697406340056,1.0,0.0
pubchem_f657,0.38213256484149855,1.0,0.0
pubchem_f437,0.04553314121037464,1.0,0.0
pubchem_f183,0.1452449567723343,1.0,0.0
maccs_k074,0.2685878962536023,1.0,0.0
acetal_like,0.05590778097982709,1.0,0.0
maccs_k113,0.2639769452449568,1.0,0.0
pubchem_f013,0.5648414985590778,1.0,0.0
pubchem_f338,0.11930835734870317,1.0,0.0
pubchem_f193,0.32449567723342937,1.0,0.0
pattern_c252,0.015561959654178675,1.0,0.0
guanidine,0.015561959654178675,1.0,0.0
pattern_c125,5.763688760806917E-4,1.0,0.0
maccs_322_279,5.763688760806917E-4,1.0,0.0
aryl_urea,5.763688760806917E-4,1.0,0.0
pubchem_f879,5.763688760806917E-4,1.0,0.0
pubchem_f844,5.763688760806917E-4,1.0,0.0
dithiocarbamic acid ester,5.763688760806917E-4,1.0,0.0
pattern_c300,5.763688760806917E-4,1.0,0.0
pubchem_f858,5.763688760806917E-4,1.0,0.0
pattern_c302,5.763688760806917E-4,1.0,0.0
pubchem_f865,5.763688760806917E-4,1.0,0.0
pattern_c204,5.763688760806917E-4,1.0,0.0
pubchem_f460,0.03170028818443804,1.0,0.0
pubchem_f152,0.01440922190201729,1.0,0.0
maccs_k051,0.03054755043227666,1.0,0.0
pubchem_f415,0.03054755043227666,1.0,0.0
pubchem_f458,0.029971181556195964,1.0,0.0
pubchem_f018,0.012680115273775217,1.0,0.0
pattern_c174,0.012680115273775217,1.0,0.0
2B6,0.0,0.0,0.0
